date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
2019-06-12,128127.75,85.79269007,128127.75,85.79269007,0.0,0.0,0.0,11.9,16.5,1.3,0.6,1,0
2019-06-13,128535.19,79.5162514,128535.19,79.5162514,0.0,0.0,0.0,8.8,17.4,8.9,2.6,1,0
2019-06-14,128153.2,86.65546421,128153.195,86.65546421,0.0,0.0,0.0,10.0,17.3,7.0,2.2,1,0
2019-06-15,121097.85,104.4318503,121097.845,104.4318503,0.0,0.0,0.0,9.0,15.2,6.4,2.6,1,0
2019-06-16,116811.39,111.2767338,116811.39,111.2767338,0.0,0.0,0.0,8.6,16.7,7.5,0.0,1,0
2019-06-17,129972.91,108.7466958,129972.915,108.7466958,0.0,0.0,0.0,6.3,17.9,8.6,3.4,1,0
2019-06-18,137922.22,101.3953781,137922.22,101.3953781,0.0,0.0,0.0,8.0,13.7,5.2,0.0,1,0
2019-06-19,144737.12,157.026041,144737.12,157.026041,0.0,0.0,0.0,6.6,11.9,7.0,0.8,1,0
2019-06-20,148609.6,141.9795859,148609.595,141.9795859,0.0,0.0,0.0,6.4,11.3,6.4,1.6,1,0
2019-06-21,144504.33,123.8097117,144504.33,123.8097117,0.0,0.0,0.0,6.5,12.6,8.5,3.0,1,0
2019-06-22,132829.29,111.6098615,132829.29,111.6098615,0.0,0.0,0.0,6.8,11.8,7.3,0.4,1,0
2019-06-23,133525.32,127.6019028,133525.32,127.6019028,0.0,0.0,0.0,3.6,9.6,5.9,1.2,1,0
2019-06-24,146856.8,117.5189607,146856.8,117.5189607,0.0,0.0,0.0,4.2,16.0,9.0,0.0,1,0
2019-06-25,145807.25,124.0512778,145807.25,124.0512778,0.0,0.0,0.0,3.5,17.0,8.9,0.0,1,0
2019-06-26,139351.56,106.19914,139351.56,106.19914,0.0,0.0,0.0,4.6,18.0,9.2,0.2,1,0
2019-06-27,131023.66,77.67112944,131023.66,77.67112944,0.0,0.0,0.0,5.9,17.5,9.2,0.0,1,0
2019-06-28,123546.62,61.81515593,123546.62,61.81515593,0.0,0.0,0.0,10.7,19.5,9.2,0.0,0,0
2019-06-29,117924.13,52.91240414,114149.88,54.66655993,3774.25,-0.140963396701331,0.041666668,13.0,17.6,2.6,0.8,0,0
2019-06-30,116150.92,51.90114988,116150.915,51.90114988,0.0,0.0,0.0,8.1,14.5,8.5,6.4,0,0
2019-07-01,130565.58,67.19546461,128574.055,68.23782577,1991.525,-0.1,0.020833334,9.5,14.1,8.3,0.0,0,0
2019-07-02,135866.75,93.1106743,135866.75,93.1106743,0.0,0.0,0.0,8.6,15.9,6.6,0.0,0,0
2019-07-03,137327.7,97.28799981,137327.7,97.28799981,0.0,0.0,0.0,8.2,13.7,7.5,0.0,0,0
2019-07-04,135182.72,85.90178264,135182.725,85.90178264,0.0,0.0,0.0,5.3,13.5,6.9,0.0,0,0
2019-07-05,132774.3,78.71906603,132774.295,78.71906603,0.0,0.0,0.0,3.5,19.1,9.0,0.0,0,0
2019-07-06,114660.9,64.99290405,114660.9,64.99290405,0.0,0.0,0.0,6.0,19.4,9.3,0.0,0,0
2019-07-07,114469.88,87.74718655,114469.88,87.74718655,0.0,0.0,0.0,9.0,18.2,6.1,0.2,0,0
2019-07-08,127307.26,101.9441713,127307.26,101.9441713,0.0,0.0,0.0,11.0,16.0,8.2,5.2,0,0
2019-07-09,133803.98,125.0990315,133803.985,125.0990315,0.0,0.0,0.0,6.8,15.0,7.2,0.2,0,0
2019-07-10,127092.71,84.78069491,125075.01,86.14837365,2017.705,0.0,0.020833334,9.5,15.4,6.7,0.2,0,0
2019-07-11,133131.52,89.21770528,133131.52,89.21770528,0.0,0.0,0.0,7.8,14.3,4.6,6.4,0,0
2019-07-12,128384.14,90.9696995,128384.14,90.9696995,0.0,0.0,0.0,10.1,15.7,6.2,2.4,0,0
2019-07-13,123954.31,82.19006879,123954.31,82.19006879,0.0,0.0,0.0,7.0,12.0,8.3,4.4,0,0
2019-07-14,123740.26,81.78499643,123740.265,81.78499643,0.0,0.0,0.0,7.1,13.1,3.8,0.8,0,0
2019-07-15,131739.2,92.26999314,131739.2,92.26999314,0.0,0.0,0.0,8.9,14.3,7.6,4.4,0,0
2019-07-16,132941.77,114.6004499,132941.77,114.6004499,0.0,0.0,0.0,9.9,13.9,6.4,1.8,1,0
2019-07-17,135339.82,91.54588645,135339.82,91.54588645,0.0,0.0,0.0,9.7,13.7,3.6,0.0,1,0
2019-07-18,134119.14,85.91887883,134119.14,85.91887883,0.0,0.0,0.0,9.0,14.3,7.9,0.4,1,0
2019-07-19,132101.86,101.5731984,132101.86,101.5731984,0.0,0.0,0.0,7.5,15.7,9.6,1.6,1,0
2019-07-20,111288.91,52.5253199,103392.82,58.16419404,7896.085,-21.31115724,0.083333336,8.0,17.1,10.3,0.0,1,0
2019-07-21,111293.15,60.15659043,111293.15,60.15659043,0.0,0.0,0.0,11.3,16.6,8.1,0.0,1,0
2019-07-22,123618.42,64.58534309,114666.04,70.09766126,8952.38,-6.018864514,0.083333336,7.9,15.6,10.6,0.0,1,0
2019-07-23,129008.62,69.86479583,129008.62,69.86479583,0.0,0.0,0.0,9.9,15.2,8.2,1.6,1,0
2019-07-24,135782.54,87.2562993,135782.545,87.2562993,0.0,0.0,0.0,7.0,14.4,7.8,8.0,1,0
2019-07-25,132940.63,84.07621011,132940.63,84.07621011,0.0,0.0,0.0,9.2,14.8,5.2,0.0,1,0
2019-07-26,136493.13,95.23321785,124212.345,106.0225038,12280.785,-13.89356075,0.125,11.0,14.0,5.9,0.0,1,0
2019-07-27,121958.69,94.37586715,121958.69,94.37586715,0.0,0.0,0.0,9.8,15.3,8.7,6.8,1,0
2019-07-28,118413.14,85.71207304,118413.135,85.71207304,0.0,0.0,0.0,6.6,15.1,10.2,0.0,1,0
2019-07-29,133205.18,95.8737528,133205.18,95.8737528,0.0,0.0,0.0,8.9,14.6,9.9,0.0,1,0
2019-07-30,138858.04,110.4700594,138858.045,110.4700594,0.0,0.0,0.0,7.9,12.5,8.7,0.8,1,0
2019-07-31,140275.83,153.2668494,140275.83,153.2668494,0.0,0.0,0.0,3.0,12.5,11.3,0.0,1,0
2019-08-01,137651.14,98.96700554,137651.135,98.96700554,0.0,0.0,0.0,5.8,13.8,8.6,0.0,1,0
2019-08-02,135633.89,106.5682167,135633.89,106.5682167,0.0,0.0,0.0,9.7,12.7,7.4,0.4,1,0
2019-08-03,119933.7,121.5323565,119933.7,121.5323565,0.0,0.0,0.0,10.0,13.9,6.2,0.0,1,0
2019-08-04,120350.22,127.8811699,120350.215,127.8811699,0.0,0.0,0.0,9.2,13.1,7.2,1.0,1,0
2019-08-05,125652.06,108.4969239,125652.055,108.4969239,0.0,0.0,0.0,10.0,15.8,10.7,0.0,1,0
2019-08-06,132120.39,89.42780511,132120.39,89.42780511,0.0,0.0,0.0,9.1,13.5,4.5,0.4,1,0
2019-08-07,136315.38,129.2625292,136315.38,129.2625292,0.0,0.0,0.0,9.3,14.1,7.5,0.0,1,0
2019-08-08,133004.73,95.45419528,133004.73,95.45419528,0.0,0.0,0.0,6.7,13.9,9.6,10.8,1,0
2019-08-09,142555.1,119.9574815,142555.105,119.9574815,0.0,0.0,0.0,7.8,10.1,7.3,2.0,1,0
2019-08-10,128554.61,94.66880878,128554.605,94.66880878,0.0,0.0,0.0,5.2,12.5,6.6,4.2,1,0
2019-08-11,121028.32,98.10109395,121028.325,98.10109395,0.0,0.0,0.0,4.8,12.9,11.4,6.0,1,0
2019-08-12,136683.4,163.3616367,136683.4,163.3616367,0.0,0.0,0.0,6.3,12.0,9.9,8.8,1,0
2019-08-13,141474.26,267.3476499,141474.265,267.3476499,0.0,0.0,0.0,8.8,13.1,7.0,0.0,1,0
2019-08-14,134681.44,123.8521422,134681.435,123.8521422,0.0,0.0,0.0,9.1,13.8,6.7,0.2,1,0
2019-08-15,128119.72,76.35098087,128119.715,76.35098087,0.0,0.0,0.0,7.3,16.2,10.5,0.0,1,0
2019-08-16,129781.16,100.0115921,129781.155,100.0115921,0.0,0.0,0.0,10.6,16.9,6.3,0.0,1,0
2019-08-17,115460.6,75.49141332,115460.6,75.49141332,0.0,0.0,0.0,7.0,16.5,13.4,3.8,1,0
2019-08-18,110816.38,52.02449269,106868.375,53.95142559,3948.0,-0.135635764944275,0.041666668,8.8,19.4,9.3,0.0,1,0
2019-08-19,131067.25,81.72362524,131067.25,81.72362524,0.0,0.0,0.0,5.8,12.3,12.8,4.0,1,0
2019-08-20,131438.55,61.92654742,131438.55,61.92654742,0.0,0.0,0.0,7.6,17.0,7.2,0.4,1,0
2019-08-21,120747.08,54.38688032,108231.375,61.18415359,12515.705,-4.393526557,0.125,11.5,16.6,11.5,0.2,1,0
2019-08-22,127697.99,89.13914759,115725.605,101.3961175,11972.385,-29.33726818,0.125,9.6,13.0,11.3,1.6,1,0
2019-08-23,126763.36,91.09893111,124541.72,92.77145547,2221.645,-2.66,0.020833334,3.8,15.1,14.5,0.0,1,0
2019-08-24,107303.48,55.14989882,101567.635,58.43529871,5735.84,-3.026461826,0.0625,7.9,18.0,13.0,0.0,1,0
2019-08-25,113980.3,119.3055933,113980.3,119.3055933,0.0,0.0,0.0,6.5,12.9,13.9,1.2,1,0
2019-08-26,132704.37,142.1848103,132704.365,142.1848103,0.0,0.0,0.0,5.3,14.4,14.7,0.0,1,0
2019-08-27,130964.88,131.1074194,130964.885,131.1074194,0.0,0.0,0.0,4.2,15.3,12.9,0.0,1,0
2019-08-28,137660.94,140.9420211,137660.94,140.9420211,0.0,0.0,0.0,8.3,13.4,5.0,0.0,1,0
2019-08-29,134233.34,135.2468604,134233.345,135.2468604,0.0,0.0,0.0,6.1,13.0,13.2,6.2,1,0
2019-08-30,131871.08,185.2052836,131871.08,185.2052836,0.0,0.0,0.0,2.3,15.3,15.6,0.2,1,0
2019-08-31,107616.03,79.34719837,93611.49,96.00928536,14004.54,-32.02831194,0.16666667,5.0,18.2,15.8,0.0,1,0
2019-09-01,106779.48,75.51274154,99421.01,82.10718286,7358.465,-13.58546256,0.083333336,11.1,19.6,9.4,0.0,1,0
2019-09-02,121697.38,92.69108892,121697.38,92.69108892,0.0,0.0,0.0,10.2,17.6,13.8,2.4,1,0
2019-09-03,118871.21,114.8862595,118871.215,114.8862595,0.0,0.0,0.0,9.2,19.6,16.4,0.6,1,0
2019-09-04,122652.81,144.3934345,122652.81,144.3934345,0.0,0.0,0.0,8.2,18.7,15.1,0.0,1,0
2019-09-05,120223.17,99.34544347,120223.175,99.34544347,0.0,0.0,0.0,8.7,21.2,14.8,3.4,1,0
2019-09-06,122222.69,67.97275419,122222.69,67.97275419,0.0,0.0,0.0,11.3,16.0,10.4,2.0,1,0
2019-09-07,115200.19,73.467963,115200.19,73.467963,0.0,0.0,0.0,8.8,12.9,11.3,1.0,1,0
2019-09-08,116999.07,65.37643892,114676.565,66.70048544,2322.505,0.0,0.020833334,8.2,15.1,9.5,0.6,1,0
2019-09-09,130448.12,92.61396885,130448.115,92.61396885,0.0,0.0,0.0,6.8,12.8,14.4,5.6,1,0
2019-09-10,131665.01,150.0279612,131665.015,150.0279612,0.0,0.0,0.0,7.7,14.8,16.1,2.6,1,0
2019-09-11,121100.04,83.05214828,121100.045,83.05214828,0.0,0.0,0.0,5.0,20.8,17.8,0.0,1,0
2019-09-12,118723.07,76.52661892,116837.755,77.76146619,1885.315,0.0,0.020833334,11.1,20.8,11.8,0.0,1,0
2019-09-13,120349.02,108.2140233,120349.015,108.2140233,0.0,0.0,0.0,7.7,18.6,14.0,0.0,1,0
2019-09-14,103500.96,106.4610523,103500.955,106.4610523,0.0,0.0,0.0,9.3,20.0,18.3,0.0,1,0
2019-09-15,105149.02,87.63007499,105149.02,87.63007499,0.0,0.0,0.0,12.4,21.8,8.4,1.6,1,0
2019-09-16,119362.24,137.4673567,119362.235,137.4673567,0.0,0.0,0.0,9.7,12.8,17.7,13.0,1,0
2019-09-17,124129.44,149.599176,124129.44,149.599176,0.0,0.0,0.0,3.6,14.8,19.0,0.0,1,0
2019-09-18,119715.7,151.2558046,119715.705,151.2558046,0.0,0.0,0.0,4.3,18.9,19.2,0.0,1,0
2019-09-19,108102.56,82.43824146,108102.56,82.43824146,0.0,0.0,0.0,8.2,24.0,19.4,0.0,1,0
2019-09-20,107222.35,106.2793137,107222.345,106.2793137,0.0,0.0,0.0,15.7,26.2,14.4,0.0,0,0
2019-09-21,101348.35,112.2577451,101348.35,112.2577451,0.0,0.0,0.0,14.5,19.4,10.5,0.0,0,0
2019-09-22,102386.53,103.2310155,102386.525,103.2310155,0.0,0.0,0.0,7.9,15.5,13.6,4.6,0,0
2019-09-23,121862.89,109.7326738,121862.885,109.7326738,0.0,0.0,0.0,8.9,15.2,13.9,2.0,0,0
2019-09-24,125787.33,148.2298325,125787.33,148.2298325,0.0,0.0,0.0,8.3,15.1,13.3,1.4,0,0
2019-09-25,124302.93,192.4850347,124302.93,192.4850347,0.0,0.0,0.0,8.7,16.6,13.1,0.0,0,0
2019-09-26,117320.18,139.4994437,117320.175,139.4994437,0.0,0.0,0.0,8.3,20.3,19.6,0.0,0,0
2019-09-27,106043.02,69.64095969,96907.615,84.63975728,9135.405,-89.46503521,0.104166664,12.3,18.8,7.4,0.0,0,1
2019-09-28,108762.31,132.2621226,108762.31,132.2621226,0.0,0.0,0.0,7.2,14.9,17.7,0.2,0,0
2019-09-29,104804.09,90.4013205,104804.09,90.4013205,0.0,0.0,0.0,9.1,15.8,19.0,0.0,0,0
2019-09-30,121770.82,107.8227368,121770.82,107.8227368,0.0,0.0,0.0,10.1,14.1,14.4,0.0,0,0
2019-10-01,117265.28,121.3908912,117265.275,121.3908912,0.0,0.0,0.0,4.2,20.5,21.7,0.0,0,0
2019-10-02,110760.82,108.6616766,110760.825,108.6616766,0.0,0.0,0.0,9.3,26.5,18.5,0.0,0,0
2019-10-03,109312.85,108.8439126,109312.85,108.8439126,0.0,0.0,0.0,15.1,29.7,22.0,0.0,0,0
2019-10-04,117512.56,136.3619947,117512.56,136.3619947,0.0,0.0,0.0,12.5,15.2,11.0,0.0,0,0
2019-10-05,101386.01,88.04906289,101386.01,88.04906289,0.0,0.0,0.0,7.6,24.3,17.4,1.8,0,0
2019-10-06,93011.345,54.72011454,86559.575,62.11943101,6451.77,-44.55212997,0.083333336,12.9,24.8,17.4,0.0,0,0
2019-10-07,113296.31,112.0755955,113296.31,112.0755955,0.0,0.0,0.0,11.6,16.4,15.1,0.0,0,0
2019-10-08,117504.78,130.6718253,117504.775,130.6718253,0.0,0.0,0.0,9.5,14.2,17.0,2.6,1,0
2019-10-09,122771.82,131.5850422,122771.82,131.5850422,0.0,0.0,0.0,8.5,15.0,19.3,5.8,1,0
2019-10-10,123692.08,167.9811358,123692.08,167.9811358,0.0,0.0,0.0,10.2,14.7,12.6,0.2,1,0
2019-10-11,115250.51,114.6969754,115250.505,114.6969754,0.0,0.0,0.0,9.5,18.9,17.5,0.0,1,0
2019-10-12,101053.37,93.12022349,101053.365,93.12022349,0.0,0.0,0.0,8.2,20.4,20.1,0.0,1,0
2019-10-13,94744.7,90.16423585,94744.7,90.16423585,0.0,0.0,0.0,9.4,23.1,19.6,0.0,1,0
2019-10-14,110290.12,119.0137926,110290.12,119.0137926,0.0,0.0,0.0,13.6,26.7,20.2,0.2,1,0
2019-10-15,112052.12,123.2613285,112052.12,123.2613285,0.0,0.0,0.0,13.0,18.0,20.6,0.0,1,0
2019-10-16,117533.72,116.3406692,117533.72,116.3406692,0.0,0.0,0.0,13.3,20.4,11.4,0.0,1,0
2019-10-17,116690.04,92.4980437,116690.04,92.4980437,0.0,0.0,0.0,9.5,15.2,9.6,4.4,1,0
2019-10-18,109857.48,76.31832856,107709.18,77.98413683,2148.305,-7.2,0.020833334,7.3,22.1,23.2,0.8,1,0
2019-10-19,102032.5,67.01442281,92602.27,76.00108763,9430.225,-21.23220566,0.104166664,9.4,15.3,15.8,0.8,1,0
2019-10-20,102684.52,87.53321242,102684.515,87.53321242,0.0,0.0,0.0,10.0,16.4,14.7,0.8,1,0
2019-10-21,114502.07,111.6668677,114502.07,111.6668677,0.0,0.0,0.0,11.5,17.0,19.6,0.0,1,0
2019-10-22,114108.55,111.449844,114108.545,111.449844,0.0,0.0,0.0,11.9,19.6,23.7,0.0,1,0
2019-10-23,114281.62,99.73613303,114281.615,99.73613303,0.0,0.0,0.0,8.2,27.9,26.0,0.0,1,0
2019-10-24,115442.66,82.37009654,115442.655,82.37009654,0.0,0.0,0.0,13.0,33.8,26.1,0.2,1,0
2019-10-25,109130.77,70.88468961,109130.77,70.88468961,0.0,0.0,0.0,16.8,21.6,10.0,0.0,1,0
2019-10-26,96698.285,44.84928375,87606.39,58.59465816,9091.895,-87.59644195,0.104166664,9.6,15.5,17.2,3.8,1,0
2019-10-27,102830.56,87.80824298,102830.555,87.80824298,0.0,0.0,0.0,10.3,17.0,10.1,1.2,1,0
2019-10-28,112634.64,104.0916075,112634.635,104.0916075,0.0,0.0,0.0,8.7,21.6,26.3,1.4,1,0
2019-10-29,111887.41,130.1986817,111887.405,130.1986817,0.0,0.0,0.0,9.7,30.5,27.0,0.0,1,0
2019-10-30,117375.73,130.318312,117375.73,130.318312,0.0,0.0,0.0,13.8,25.1,27.2,0.0,1,0
2019-10-31,121752.88,89.65963518,119910.49,91.03737945,1842.385,-0.01,0.020833334,14.2,33.7,25.5,0.0,1,0
2019-11-01,130510.91,90.3188415,128446.34,91.77426615,2064.565,-0.23,0.020833334,20.0,34.3,22.8,0.0,1,0
2019-11-02,105806.82,90.79891252,105806.825,90.79891252,0.0,0.0,0.0,15.8,18.9,2.2,4.2,1,0
2019-11-03,96867.015,72.3988408,96867.015,72.3988408,0.0,0.0,0.0,12.8,20.7,7.8,12.4,1,0
2019-11-04,107279.84,79.09640417,107279.84,79.09640417,0.0,0.0,0.0,9.5,16.2,11.2,1.2,1,0
2019-11-05,96817,66.47681474,92009.655,71.42670966,4807.345,-28.26115899,0.0625,7.7,19.6,27.4,10.2,1,1
2019-11-06,104381.38,58.45195188,102311.48,60.058968,2069.9,-20.98,0.020833334,10.5,24.1,19.9,0.0,1,0
2019-11-07,115132.64,63.89768627,115132.64,63.89768627,0.0,0.0,0.0,11.5,17.7,8.3,0.0,1,0
2019-11-08,113954.78,81.07754151,113954.78,81.07754151,0.0,0.0,0.0,10.3,15.0,16.1,6.8,1,0
2019-11-09,108924.79,70.47488424,108924.79,70.47488424,0.0,0.0,0.0,7.6,14.2,9.8,6.4,1,0
2019-11-10,101550.05,86.63900971,101550.045,86.63900971,0.0,0.0,0.0,10.8,18.1,13.5,0.2,1,0
2019-11-11,106758.95,66.49132611,106758.95,66.49132611,0.0,0.0,0.0,10.0,29.6,27.4,0.0,1,0
2019-11-12,104303.46,57.06984589,104303.46,57.06984589,0.0,0.0,0.0,11.5,17.4,12.7,0.6,1,0
2019-11-13,112573.54,64.51938945,110318.825,66.22289851,2254.715,-18.83,0.020833334,9.1,17.3,12.0,1.6,1,0
2019-11-14,109828.93,74.43626304,109828.93,74.43626304,0.0,0.0,0.0,12.1,22.4,19.7,0.8,1,0
2019-11-15,110954.75,72.06559877,110954.755,72.06559877,0.0,0.0,0.0,13.0,18.5,12.4,0.0,1,0
2019-11-16,97646.12,67.18721945,95633.09,68.60168821,2013.03,-0.01,0.020833334,9.2,17.2,23.9,0.0,1,0
2019-11-17,96742.49,66.41186458,96742.49,66.41186458,0.0,0.0,0.0,10.8,16.2,24.1,0.0,1,0
2019-11-18,109148.25,72.2810715,109148.25,72.2810715,0.0,0.0,0.0,8.5,26.9,29.9,0.0,1,0
2019-11-19,112033.87,81.95589562,112033.87,81.95589562,0.0,0.0,0.0,11.4,18.6,27.9,0.0,1,0
2019-11-20,119736.13,83.7632517,119736.125,83.7632517,0.0,0.0,0.0,9.4,34.7,30.1,0.0,1,0
2019-11-21,131312,72.81531121,131312,72.81531121,0.0,0.0,0.0,14.0,40.9,18.8,0.0,1,0
2019-11-22,109049.37,65.41297801,109049.365,65.41297801,0.0,0.0,0.0,13.6,20.0,28.3,0.0,1,0
2019-11-23,97245.765,49.79429278,97245.765,49.79429278,0.0,0.0,0.0,10.1,23.8,24.6,0.0,1,0
2019-11-24,96778.25,60.75544396,96778.25,60.75544396,0.0,0.0,0.0,11.9,23.7,30.6,0.0,1,0
2019-11-25,113899.3,71.00111618,113899.3,71.00111618,0.0,0.0,0.0,11.4,27.4,18.0,0.0,1,0
2019-11-26,107629.16,47.35059213,107629.16,47.35059213,0.0,0.0,0.0,11.4,16.4,22.2,2.0,1,0
2019-11-27,108417.7,59.044675,108417.695,59.044675,0.0,0.0,0.0,8.6,24.8,31.0,0.0,1,0
2019-11-28,112735.88,70.20255196,112735.875,70.20255196,0.0,0.0,0.0,11.4,21.1,30.7,0.0,1,0
2019-11-29,114799.91,79.60572907,114799.91,79.60572907,0.0,0.0,0.0,11.9,19.7,21.9,0.0,1,0
2019-11-30,98959.56,51.05874163,93762.83,55.61133103,5196.73,-31.08207885,0.0625,10.3,18.4,26.7,8.0,1,0
2019-12-01,100233.98,33.15486702,98253.315,33.98994097,1980.665,-8.27,0.020833334,12.2,16.8,9.8,0.0,1,0
2019-12-02,110609.4,29.07038255,106674.71,30.3545588,3934.69,-5.745353751,0.041666668,9.8,15.5,18.2,3.4,1,0
2019-12-03,109094.04,19.17095068,91683.43,25.93529629,17410.61,-16.44976605,0.16666667,11.0,22.2,19.2,0.4,1,0
2019-12-04,107400.7,39.41504815,105534.825,40.19324433,1865.88,-4.6,0.020833334,12.1,23.0,20.3,0.0,1,0
2019-12-05,107891.69,45.83032615,92943.14,57.43604197,14948.55,-26.32862369,0.14583333,12.3,23.9,20.4,0.0,1,0
2019-12-06,105028.98,41.38035927,101007.78,43.0368365,4021.205,-0.228334355000553,0.041666668,13.3,20.8,18.2,0.0,1,0
2019-12-07,95436.3,47.12307019,92139.345,49.08931073,3296.955,-7.827062593,0.041666668,11.2,21.0,30.3,0.0,1,0
2019-12-08,97577.415,43.69041139,92279.66,46.31698586,5297.755,-2.060930375,0.0625,13.8,27.6,30.8,0.0,1,0
2019-12-09,127910.84,62.71879257,116652.975,70.77104926,11257.86,-20.71799721,0.125,16.3,38.0,28.6,0.0,1,0
2019-12-10,109548.62,48.33616468,109548.62,48.33616468,0.0,0.0,0.0,14.3,17.2,22.2,0.0,1,0
2019-12-11,109060.38,57.73048537,109060.375,57.73048537,0.0,0.0,0.0,13.4,18.1,21.8,0.0,1,0
2019-12-12,108599.07,41.64754349,108599.065,41.64754349,0.0,0.0,0.0,13.4,18.4,22.7,0.0,1,0
2019-12-13,107070.61,58.51737364,107070.61,58.51737364,0.0,0.0,0.0,11.4,20.9,24.8,0.0,1,0
2019-12-14,101239.24,65.76524835,101239.235,65.76524835,0.0,0.0,0.0,14.1,20.1,10.4,0.0,1,0
2019-12-15,98723.45,50.93674307,95082.89,53.53217456,3640.56,-16.84984112,0.041666668,15.1,21.7,16.4,0.0,1,0
2019-12-16,114400.07,73.60174913,114400.065,73.60174913,0.0,0.0,0.0,13.0,22.6,21.7,0.0,1,0
2019-12-17,123999.07,83.08408218,123999.07,83.08408218,0.0,0.0,0.0,12.6,26.3,29.5,0.0,1,0
2019-12-18,146990.89,95.80297192,146990.89,95.80297192,0.0,0.0,0.0,15.9,40.1,29.3,0.0,1,0
2019-12-19,125050.61,71.95351192,125050.61,71.95351192,0.0,0.0,0.0,17.2,23.3,29.3,0.0,1,0
2019-12-20,150553.4,243.8101596,150553.4,243.8101596,0.0,0.0,0.0,13.7,43.5,31.4,0.0,0,0
2019-12-21,100632.48,44.94113626,98820.475,45.76537292,1812.0,-0.01,0.020833334,16.9,20.2,28.3,0.0,0,0
2019-12-22,90145.615,34.67870591,86802.105,36.23887975,3343.51,-5.825546746,0.041666668,13.1,19.6,31.5,0.0,0,0
2019-12-23,101818.03,47.19823427,101818.025,47.19823427,0.0,0.0,0.0,12.1,20.0,29.2,0.0,0,0
2019-12-24,102168.93,57.33130511,102168.93,57.33130511,0.0,0.0,0.0,14.1,24.5,31.4,0.0,0,0
2019-12-25,98312.745,42.25723939,98312.745,42.25723939,0.0,0.0,0.0,14.0,27.9,32.0,0.0,0,1
2019-12-26,96120.525,41.25598668,96120.525,41.25598668,0.0,0.0,0.0,16.5,20.5,26.2,0.0,0,1
2019-12-27,107256.07,56.12245133,107256.065,56.12245133,0.0,0.0,0.0,13.6,23.9,31.6,0.0,0,0
2019-12-28,113521.69,63.2954493,113521.685,63.2954493,0.0,0.0,0.0,16.7,28.4,20.6,0.0,0,0
2019-12-29,118293.53,87.68668878,118293.525,87.68668878,0.0,0.0,0.0,16.8,33.2,31.9,0.0,0,0
2019-12-30,140410.13,295.8292019,140410.125,295.8292019,0.0,0.0,0.0,19.7,40.8,18.8,0.0,0,0
2019-12-31,95410.39,46.25148392,95410.39,46.25148392,0.0,0.0,0.0,15.3,21.2,29.3,2.4,0,0
2020-01-01,89077.855,50.92180276,89077.855,50.92180276,0.0,0.0,0.0,11.8,24.9,31.6,0.0,0,1
2020-01-02,102988.19,69.54622563,102988.185,69.54622563,0.0,0.0,0.0,12.8,25.0,31.6,0.0,0,0
2020-01-03,118922.22,65.43592156,118922.215,65.43592156,0.0,0.0,0.0,13.7,36.6,30.7,0.0,0,0
2020-01-04,102245.61,28.04223073,87566.775,43.31229701,14678.835,-63.05154193,0.14583333,18.6,26.8,22.8,0.0,0,0
2020-01-05,95671.2,18.87543557,71162.635,30.41231854,24508.565,-14.62285336,0.27083334,12.7,16.7,5.1,2.2,0,0
2020-01-06,110253.59,56.10440026,110253.59,56.10440026,0.0,0.0,0.0,11.9,18.0,2.7,8.2,0,0
2020-01-07,109336.56,59.42379013,109336.56,59.42379013,0.0,0.0,0.0,12.6,20.1,7.7,1.2,0,0
2020-01-08,110038.62,53.31322981,110038.625,53.31322981,0.0,0.0,0.0,16.8,23.8,26.9,0.0,0,0
2020-01-09,127365.59,86.98086498,127365.59,86.98086498,0.0,0.0,0.0,17.9,31.9,29.8,0.0,0,0
2020-01-10,122533.88,65.48598559,122533.88,65.48598559,0.0,0.0,0.0,20.1,32.9,10.1,0.0,0,0
2020-01-11,91886.605,22.78453983,76274.465,33.78090733,15612.14,-30.93916799,0.1875,13.5,19.3,18.2,15.6,0,0
2020-01-12,91797.595,45.62791308,91797.595,45.62791308,0.0,0.0,0.0,14.2,19.9,21.9,0.0,0,0
2020-01-13,119653.94,76.95247324,119653.945,76.95247324,0.0,0.0,0.0,12.7,32.2,28.1,0.0,0,0
2020-01-14,137302.61,88.84765354,137302.605,88.84765354,0.0,0.0,0.0,16.7,33.8,27.4,0.0,0,0
2020-01-15,137408.23,63.73047072,137408.225,63.73047072,0.0,0.0,0.0,19.5,36.8,20.8,0.0,0,0
2020-01-16,109669.65,33.40442593,102799.86,36.90270869,6869.785,-18.94407963,0.0625,15.7,19.6,18.6,19.6,0,0
2020-01-17,108108.18,39.50076193,108108.175,39.50076193,0.0,0.0,0.0,14.4,24.8,24.4,0.0,0,0
2020-01-18,105946.34,52.05315547,105946.34,52.05315547,0.0,0.0,0.0,13.9,29.4,27.2,0.0,0,0
2020-01-19,106921.56,60.34705595,106921.555,60.34705595,0.0,0.0,0.0,17.5,25.5,23.9,0.0,0,0
2020-01-20,116291.54,45.35933548,113678.465,53.39333171,2613.07,-304.15,0.020833334,19.1,21.8,8.8,0.4,0,0
2020-01-21,112128.2,53.56486954,112128.195,53.56486954,0.0,0.0,0.0,14.8,23.5,28.4,44.0,0,0
